sigma_1 z2:180.0 z1:1800.0 norm:sum vel:poly data:pos,3.5903761393882334,1.0482503123485845,"(2.8661802091585216, 5.752958059092173, 3.3681896715576545, 3.4407587774858364, 6.064967976244782, 1.9420941853791942, 2.7584638603091425, 4.3332579457388105, 4.465278402287948, 2.680292924514952, 3.6414591543157115, 2.3680358382523163, 2.8144870455547943, 4.296389869442714, 4.171175475768295, 2.8896260187167044, 3.2352851924889485, 3.778865639189226, 3.8638691554154514, 3.0758873868514973)"
sigma_2 z2:180.0 z1:1800.0 norm:sum vel:poly data:pos,5.825344920495242,0.6642835331250463,"(6.093503897026964, 6.8900029427869764, 5.764332891210726, 5.6758445871319365, 6.389583673501565, 5.161030135770849, 5.765457391090185, 5.761082327738318, 5.654334535113334, 5.899357089063574, 6.769557494201217, 4.171140439964852, 5.402109193026806, 6.197576611575668, 6.593680538488617, 5.065611516187209, 6.610054805193219, 5.103442767321022, 5.986744957211647, 5.552450616300143)"
sigma_3 z2:180.0 z1:1800.0 norm:sum vel:poly data:pos,8.561200870768134,1.3857298911288651,"(9.352785675754152, 8.395975464484494, 8.76601410448217, 8.084774158849116, 10.712872308526082, 6.623926185517492, 8.974983446809476, 7.941301669818867, 7.6719790861124455, 9.341496956648976, 11.149461961204887, 5.780642736184034, 7.67414128633346, 9.366458098496228, 9.733831290930231, 7.36106122125827, 6.896509586403576, 10.469474313906483, 8.698571668462671, 8.22775619517954)"
sigma_4 z2:180.0 z1:1800.0 norm:sum vel:poly data:pos,40.00458575476573,0.9625362280787257,"(39.339287545136436, 40.616181452928586, 40.87911405922694, 39.11444627384158, 41.121774320761794, 38.88614129040189, 40.76640875363677, 39.22413101635399, 40.085026216537145, 39.881318376081836, 39.35450464438867, 40.786671825187575, 38.43319549881866, 41.6120154033531, 41.62025039580042, 38.41716789259137, 40.36305741514348, 39.61416120986445, 40.08833731949382, 39.88852418576614)"
sigma_5 z2:180.0 z1:1800.0 norm:sum vel:poly data:pos,20.08642989322738,2.651294255621292,"(23.580124043811278, 16.92521539743817, 22.184801215486434, 17.85958782529475, 18.831748951105894, 21.058327678140426, 21.62640122556936, 18.341626436313767, 16.416645546869052, 24.157848885113857, 23.062903426338075, 17.134765409199357, 17.119939237102507, 23.195593042954048, 23.49163218110624, 16.888425344931257, 18.824645906834668, 21.098854897874425, 21.289565235591876, 18.639945977472085)"
sigma_6 z2:180.0 z1:1800.0 norm:sum vel:poly data:pos,7.021134897159953,2.0398139964510507,"(5.881315717877922, 9.914167288965018, 10.908287059302387, 4.067062258420462, 4.8752432626934015, 9.238538773608115, 10.004366759000593, 4.515551919842595, 6.420623338259042, 7.079800975378402, 8.803287168605095, 4.049866457731024, 7.681583645377036, 5.960173487540562, 6.065850840541953, 7.503224803944673, 7.239942325170864, 6.371856915600262, 5.295179074441827, 8.546775870897852)"
sigma_7 z2:180.0 z1:1800.0 norm:sum vel:poly data:pos,10.325256200305477,1.7359649966106159,"(12.621483290887863, 8.922644450750715, 10.383659393762132, 9.982742395600736, 8.244344575437175, 12.645903828109388, 9.209679482732078, 11.33198274874222, 11.31366883094916, 9.253489876803023, 9.492974390994881, 9.530801247801422, 11.350556034825601, 9.246954370733675, 8.886258230153254, 11.78048145429322, 9.15176439786382, 11.520108774876903, 7.2977451836241185, 14.33788104716815)"
sigma_8 z2:180.0 z1:1800.0 norm:sum vel:poly data:pos,13.986149221614745,1.809561516136005,"(15.58743188169287, 13.089926550171333, 10.985799698180463, 17.425125419859686, 14.34651335106513, 13.407884583032132, 12.036560412483567, 15.99598950982572, 14.672833128226767, 13.149882851864248, 13.815191618917176, 12.941129381233468, 15.326989318970595, 12.628585301188762, 15.697193922167328, 12.29882064890884, 11.67017815118274, 16.65822084820428, 15.653216777527923, 12.335511077591889)"
sigma_9 z2:180.0 z1:1800.0 norm:sum vel:poly data:pos,18.00615460537056,1.7157677908298508,"(16.711512367689913, 19.77994228066371, 19.410613722422703, 16.461910783165983, 14.96223537785931, 21.44668122191737, 16.844188057157883, 19.069515603753988, 19.577753872709582, 16.408412469473785, 19.465052081670827, 16.020148643709263, 18.734446294591947, 17.223004191846258, 18.781763313575958, 17.123006800791025, 18.489246549698503, 17.484049182959847, 20.190448950849067, 15.939160340904264)"
sigma_10 z2:180.0 z1:1800.0 norm:sum vel:poly data:pos,17.550088074488254,1.8107942169923716,"(17.86636016847246, 18.238638156346155, 17.046843776979824, 17.46370545163046, 15.634291902277248, 19.236083271454834, 16.53085373809975, 18.235385096244762, 17.38124977206272, 17.34486934512669, 14.550906761837718, 20.99761028551042, 18.602938158534403, 16.405987932459738, 18.936994442065448, 15.971509745856244, 21.432828320153366, 14.305094128957878, 17.32218537858738, 17.49742565710754)"
sigma_11 z2:180.0 z1:1800.0 norm:sum vel:poly data:pos,17.364542411694483,1.4356461174643813,"(16.906477957025757, 19.331747392306287, 16.185172960911416, 18.05164974777881, 16.77666771446793, 17.704954441767224, 16.475768356951775, 18.093589757234295, 14.77405360423203, 20.19585251938718, 15.561402781784807, 17.67834138126022, 15.486786557676472, 19.62699124868098, 16.009476126398617, 18.73119336254129, 18.001684723096538, 17.01630041024279, 16.850831918727472, 17.83190527141777)"
sigma_12 z2:180.0 z1:1800.0 norm:sum vel:poly data:pos,19.109176983861342,6.971665128203052,"(12.741185389760139, 27.169979695275195, 24.411935687274518, 12.919837401824198, 15.327733797383921, 21.542580485542093, 14.905497084370426, 22.49789560486471, 31.56121649060124, 10.52083086264452, 19.823107277714435, 9.935572745959988, 17.952393440733747, 19.712880136313355, 29.594753115273093, 11.453977984977428, 11.672647698403717, 30.635687157118404, 15.017969283467494, 22.785858337724246)"
sigma_13 z2:180.0 z1:1800.0 norm:sum vel:poly data:pos,20.28985036926926,5.580333781989266,"(15.336152780368199, 25.989237484571838, 26.828400857559803, 13.681177791446684, 21.733219566323545, 17.241696028495305, 30.991309028775255, 12.131210782931712, 18.93330800400587, 19.79811495156964, 14.753103477748049, 28.31712151721515, 24.479295724452136, 15.669344112834812, 19.88182768102683, 18.97935723223577, 13.699364271552657, 28.104525360080608, 17.134028782373644, 22.115211949817592)"
sigma_14 z2:180.0 z1:1800.0 norm:sum vel:poly data:pos,36.84135159228696,7.288106371287163,"(46.66943019881243, 25.82098074101606, 23.465771072154155, 53.94776799740766, 30.1033851626526, 42.025127516475365, 39.29325323838862, 32.246904716721986, 31.34869509965335, 39.56137719929653, 42.23438230216266, 43.323135001267424, 40.25084967786117, 31.995553097674406, 30.61290075268265, 41.33682175165555, 34.697318450331984, 36.415951341411564, 33.47368584059469, 38.003740687518274)"
