z,vz_mean,vz_vars,evz_means,evz_vars
-430.0,-7.938876,354.0174166124498,34.22415543969357,48.6280319935441
-410.0,-7.938876,519.8686607879511,29.67047164307746,42.02889019366903
-390.0,-7.938876,571.6477757653747,24.419582737095084,34.56605786934717
-370.0,-7.938876,571.6798424593399,18.86824637934692,26.698275434497724
-350.0,-7.938876,473.8062295687074,13.565032891928807,19.191720561484694
-330.0,-7.938876,520.1337246046141,13.556922352156878,19.17889913296659
-310.0,-7.938876,510.7307070944744,12.180988543371809,17.23142075742876
-290.0,-7.938876,479.70483935738605,11.05475036012298,15.637930837373931
-270.0,-7.938876,489.6572044582738,10.838536548421143,15.331761786830931
-250.0,-7.938876,468.1043058419019,10.027992970843208,14.184978964906119
-230.0,-7.938876,434.37452522194565,9.344088945631539,13.217595881647576
-210.0,-7.938876,420.75122593045876,8.583185619178739,12.14098398777849
-190.0,-7.938876,411.63938284498875,8.057432291837712,11.397113589287258
-170.0,-7.938876,417.91303603998045,7.885151623395858,11.153273818693487
-150.0,-7.938876,405.86880824572984,7.4162995490071735,10.489982800248294
-130.0,-7.938876,354.21573349377405,6.1811071683472125,8.742736800268949
-110.0,-7.938876,336.78072584733764,5.640498155271749,7.977988000601648
-90.0,-7.938876,336.1221070118475,5.45118625329791,7.710155557606189
-70.0,-7.938876,310.92398842708826,4.868300497867372,6.885660679366382
-50.0,-7.938876,308.5533090946343,4.624370590552957,6.540582214588849
-30.0,-7.938876,283.30237334803775,4.216668265269797,5.963930089050524
-10.0,-7.938876,297.1010598031608,4.3085282054054375,6.093819835858812
10.0,-7.938876,296.83210542444215,4.315076549960333,6.103084687404442
30.0,-7.938876,272.3770427802712,4.0133638416673145,5.676369802060091
50.0,-7.938876,292.8334703084141,4.361912357796728,6.169360072046844
70.0,-7.938876,299.8521852358583,4.541130406060138,6.422864818060574
90.0,-7.938876,330.1609639790589,5.1127869543124325,7.231439783412986
110.0,-7.938876,305.18998230894385,4.875712152057654,6.8961783714298015
130.0,-7.938876,336.14734130814435,5.694141948566601,8.053888360299565
150.0,-7.938876,346.8552450060284,6.11822338857798,8.653820868071932
170.0,-7.938876,368.4902576401287,6.676687669221445,9.443812579840046
190.0,-7.938876,345.54665829354633,6.472681947944068,9.155360940303524
210.0,-7.938876,386.65246701799333,7.616642579227756,10.773649785381894
230.0,-7.938876,435.09958533279814,8.795725852949856,12.441577262248721
250.0,-7.938876,391.886678233873,8.247048176252255,11.665670853104514
270.0,-7.938876,438.8593037481824,9.688055800225067,13.704319571789517
290.0,-7.938876,474.2655015999149,10.860409185711175,15.362966537315392
310.0,-7.938876,496.63840443742424,11.919703143101843,16.86186307140437
330.0,-7.938876,485.896101773642,12.575159752954972,17.78992024596146
350.0,-7.938876,852.9011369702337,23.719166894050247,33.55694641042034
370.0,-7.938876,566.6963238757904,17.589428081805952,24.887198689682595
390.0,-7.938876,579.6824157211167,21.13884266015992,29.914734715842403
410.0,-7.938876,524.498188427141,22.956662054584832,32.49676491581395
430.0,-7.938876,621.1100737243477,36.92116152678778,52.30690417807266
450.0,-7.938876,688.3402063521809,59.2428923494883,84.09414053815041
