z,ez
4.742915592584687,0.010566091231202177
4.421414977529015,0.013260342018351596
73.90445246970253,0.11455299208622907
96.04623723148607,0.1865835367320342
35.552703223638375,0.02086891347194115
85.04889278399467,0.15317738673044723
44.55226140381312,0.04730756931564325
54.172316087762105,0.08618779274780963
45.48099916582338,0.03990023996806059
89.67664700986298,0.33095421031978345
-21.792914937636475,0.2319912771324968
109.06610306805496,0.2439049543385001
94.01821438855896,0.17231312620950967
84.23771648423673,0.22433851422786133
79.68792140782654,0.13394692787634663
57.06842440539202,0.06814578930617866
67.77541024191231,0.13269325369651347
102.75308968011953,0.24542497163510982
76.99433866006336,0.10155759033980066
99.5210512820261,0.2017503859749435
62.8316190669014,0.2847786778983071
100.69403067813641,0.5124248836168565
64.29235826209168,0.1675415725954669
47.774608876004386,0.047093577865956776
104.94337179381606,0.24931123995769372
84.40027221677313,0.12713939825165693
73.06691030835621,0.09543747308586069
83.32509830304132,0.4988731094935085
57.07693393082021,0.06783849435022926
61.14084050876585,0.07965645191577103
81.0816637051175,0.15289918808458453
71.07193771371806,0.11103524603334813
49.85936457770264,0.04071058695093757
57.64456281796395,0.09499828716442209
107.3987701079963,0.21777331947461703
92.05679981457635,0.16313431589959554
90.64322864329111,0.3899380726227279
117.96433095687897,0.30571142249166755
107.16885010611182,0.20623601338170175
87.35521979547144,0.138686963708629
79.16494376111766,0.12663603882920585
69.15442952209841,0.09905706473772859
40.43537972288958,0.04364432213077439
115.0479184072083,0.23013836681410196
49.91024752648199,0.0783056974603179
74.69584386683908,0.1294464305253385
120.7500931065785,0.2271825473076528
101.50552990962045,0.3517181948172775
113.42276349127116,0.3740301321521389
116.92367018996481,0.33363203613600073
57.73932731776216,0.06995562377144512
72.18597891285117,0.11372726636787765
104.83347983550084,0.2550391851067583
88.22594199167328,0.16551618016892158
-27.3310639551526,0.06582564544921528
98.3940644969848,0.1987497504485531
59.77426641690165,0.34508081308117566
113.6098550932934,0.23297401740765408
88.86749816228225,0.17196721436492426
91.00494947913847,0.1601483027638514
62.082358107562406,0.16050471806124605
46.83843039205803,0.0444093974348278
80.67420068403574,0.11741719250659725
88.17070585466864,0.1957633195968779
49.56669522812629,0.06755446758508425
105.44771276899267,0.268762638410994
44.18060204977044,0.03609654965343303
39.90755840074019,0.04880202027541194
56.20765629110756,0.11971286615368751
-36.990969620010866,0.10300364227869618
93.71266407379343,1.1622391183200897
107.36901694873171,0.2194919781481155
116.71416852939363,0.2686060741729871
55.55126604679158,1.9953618559055932
55.97813006633633,0.10339549282682294
112.59844614701049,0.45644859821272366
59.73358581542073,0.18874641527589572
95.32910785310293,0.1798633982723026
108.18965919987843,0.2554023543601774
-19.651007427876834,0.037753325439892516
61.23788044622437,0.1029684355978316
47.07124136229851,0.540047207313622
-25.407184346610094,0.04627318671779336
104.04566174608499,0.2571847957111113
96.96246533061255,0.4964188644184778
-23.024500679471927,0.04715489980913665
111.69154739979088,0.4508282112579373
110.59927252148834,0.30750440865505757
104.17708432917311,0.33895858382416083
42.99662652153617,0.03381734267696498
99.63739697601257,0.18303616896530042
42.00453379999914,0.046914493295504005
92.92835212227565,1.0282934123164997
65.22163432840364,0.12882444257426387
88.54336566150607,0.15692124354530926
80.9232280956757,0.14193811903596426
48.420975992525136,0.06476568182674085
45.62540340577894,0.0563970964182022
68.00923890473402,2.1936527053067447
34.42842735348816,0.08267593127577164
109.15563915672543,0.25221122926311745
56.17853358352365,0.09577990246020181
94.8803696887376,0.18801591485898392
98.20944567401457,6.362544948939497
61.741729377284926,0.07154185083037566
97.38514422141157,0.2086546535500923
104.8633714461087,0.22017944281853666
60.19119724629967,0.07569747503599096
23.60726995368122,0.02748664748942041
74.72621279539439,0.11668376072789512
24.301806036096288,0.032330327049769306
56.41092269738197,0.056445231523389795
79.48875080643579,0.6498120245772911
23.29231308683225,0.01615424674189778
31.85625452999121,0.06599249809727861
31.0839465035729,0.05943962769187031
31.169645157135133,0.07197935117233385
38.79633617996842,0.12053731551318635
1.672747574713668,0.0024173213671428765
48.350316566158064,0.1179695782343855
2.2233277195668926,0.0025331984631499914
4.810598796398287,0.004270864704036256
-5.748021029302624,0.010512295991466237
-11.039390504083936,0.027093920840302602
16.11272988461376,0.010429996024907438
7.638362046726736,0.009319786741389596
21.851914857532478,0.048916492511501194
22.198444190128498,0.03608192762298054
21.04681105580809,0.08957126504672804
14.652015408614588,0.03609738771623597
15.03238521010491,0.022974794514740514
6.458525293720159,0.332753217908115
20.411123134818176,0.028706937568075085
19.13040731500108,0.03426902659653304
-0.691944656081013,0.001343695619257272
8.73456425079672,0.02541314262120487
39.04301168807886,0.11964712908468893
-19.413681260720807,0.04035756675026538
-15.357165904467415,0.026526619295078914
-14.023878349375448,0.025178496853206465
40.510829551587236,0.12239753458228264
37.64655067909279,0.10517721002359491
3.9599251380483125,0.00373744235193249
33.70655984339809,0.049145470114936855
33.698607680664466,0.04834137963582066
57.58485357773324,0.19588730821970485
49.782907574668364,0.12851836124470517
-0.24205571909876333,0.0003229927083777207
61.79378680471313,0.38428434001549727
-24.187914900210032,0.06630001057914091
50.83598826660579,0.11516839429128785
58.63487179209437,0.2419741221566467
40.94718353677406,0.12614868486816247
-0.32768143946956485,0.0005228187993459633
-2.7257460070148873,0.005281988746002082
41.39631560984422,0.07492941552134122
2.9374662895691976,0.004101404960056834
41.28257443598775,0.10793734863145407
11.312257390057946,0.008863418279089038
3.7425050732193093,0.025733715626177284
1.1003902641898407,0.002706968784824607
6.74528427942414,0.004927767623741831
38.93584575782492,0.30220861488285167
12.327076324487471,0.009765792119501387
-1.610221467979155,0.0025518707534207628
