z,vz_mean,vz_vars,evz_means,evz_vars
-545.0,-7.949753,453.38865684080787,61.13491401689335,87.2546876915211
-535.0,-7.949753,475.05106924646435,48.99777658787606,69.66486879280313
-525.0,-7.949753,516.1575295172715,45.80157437012908,65.02973621124673
-515.0,-7.949753,594.3792709691123,43.81822120480379,62.137404392806104
-505.0,-7.949753,667.5090567610383,41.47699464032881,58.77089540058185
-495.0,-7.949753,541.3873950492073,33.640175897772515,47.66650226443431
-485.0,-7.949753,665.1857730823347,35.45452083267857,50.211638286723066
-475.0,-7.949753,462.06944853849325,23.0746471225908,32.673244044069705
-465.0,-7.949753,643.3394923430817,28.799830995115276,40.76998376179176
-455.0,-7.949753,629.5655340731812,26.53302381783931,37.55673107086136
-445.0,-7.949753,570.6252924666501,23.122903735907588,32.72760505908512
-435.0,-7.949753,547.2676635617063,20.940615176101463,29.636205545263074
-425.0,-7.949753,541.0881718288623,19.904250152792144,28.167925102647303
-415.0,-7.949753,547.3743509102314,18.908733193205578,26.756956465890433
-405.0,-7.949753,567.5283222155389,19.675504481020905,27.842102346930528
-395.0,-7.949753,534.0793614662396,17.456930037971343,24.701025735664928
-385.0,-7.949753,486.2391472044246,15.78399064457916,22.333703706580916
-375.0,-7.949753,567.2269666209495,17.937291647905035,25.3798542218889
-365.0,-7.949753,587.3583137275039,19.396280340906863,27.445451604336476
-355.0,-7.949753,561.7010958339545,17.77143621112462,25.145194446048528
-345.0,-7.949753,502.97413544064375,15.91339741033958,22.51621463940824
-335.0,-7.949753,498.7051719209838,15.963163554790313,22.58689651901049
-325.0,-7.949753,550.5079305141132,17.02149640667638,24.08354603430467
-315.0,-7.949753,584.5401236002182,17.937093364316983,25.378832122148204
-305.0,-7.949753,498.01741154534915,15.18938865228203,21.49103759334581
-295.0,-7.949753,546.7372045393565,16.929201479399882,23.952991824139104
-285.0,-7.949753,503.9092773174085,14.801667226667462,20.941754894048536
-275.0,-7.949753,482.64662777002945,14.645842636588387,20.721891952205034
-265.0,-7.949753,485.4527506378462,14.466976331483758,20.46848517879136
-255.0,-7.949753,482.9608257318233,13.72623983799339,19.419679289864803
-245.0,-7.949753,480.24889730869495,13.840543126087846,19.58161738965168
-235.0,-7.949753,501.9894718996022,14.18139890626382,20.06353446361309
-225.0,-7.949753,441.384492921608,12.194989291115892,17.252905584132225
-215.0,-7.949753,517.5818150905795,14.118201464197725,19.973584018504106
-205.0,-7.949753,452.5658297746951,11.917883340949144,16.86027941349084
-195.0,-7.949753,449.5248379510989,12.065878841999016,17.069879700361227
-185.0,-7.949753,456.1246307374116,12.3321976351612,17.446739047382938
-175.0,-7.949753,433.4201513039865,11.209558378203914,15.858014057500567
-165.0,-7.949753,419.49184060876956,10.889465604140343,15.405221257494416
-155.0,-7.949753,400.6884659656674,10.203863830304327,14.435124026345024
-145.0,-7.949753,417.9809094947896,10.572482077951525,14.95653286757366
-135.0,-7.949753,385.8229758905152,9.576985426603503,13.548077096122615
-125.0,-7.949753,393.7348985082572,9.27784373652593,13.124496616941906
-115.0,-7.949753,343.21910118799144,8.273342706968279,11.703674210417692
-105.0,-7.949753,345.13761199685723,7.9727380747913665,11.278163831371389
