z,v2
89.2528677248053,41.508335100501434
78.99425162446954,7.888501553120293
63.85786720409493,26.804805518988353
106.56952004144676,65.72518697182907
84.10902722857828,378.9537164691566
120.3298907669142,1070.5402131278872
106.9884402813059,0.09893667123621724
107.66919086931142,116.73518810484958
107.0402193320244,0.0018811362063402134
98.68346076557924,28.471472277865864
85.0430579139554,291.8976221100245
52.75154524342403,90.24210272093273
73.26622903712229,3789.874631276487
66.14096357357593,109.71896129485683
77.31827136085283,302.9905388694928
101.39025333952948,173.6036516851353
19.903826770068175,940.8405973769708
11.661083588372005,8.741562115455052
-10.085489378238943,565.4107490619416
-2.779295651770898,62.56502400337823
-0.0789559444940302,264.75830443502406
28.03867659787559,0.8244980941983446
-4.668454831467894,15255.643152283754
4.1673148951639405,177.78563912274845
6.9600452017844985,21.952197237826695
-3.3950581995686733,89.31429087687728
29.487574653536747,10.840808062243159
51.67280373987904,199.44044465563783
34.84464615475963,14.715798832699964
57.2608199794385,716.7860609224512
9.097592422866953,35.09130374523824
-21.165616732263892,0.10821590139986155
46.98574016193656,113.65058286032115
-23.35336034286712,251.47842469539464
18.81262144908473,989.5758620537157
17.707280110263255,1151.292436697286
15.808272318364779,82.15475359188032
20.441625812890383,0.11245726601631706
21.87436323492885,164.79027032718935
16.495621456371516,571.5569237510285
6.510025089699238,105.18289964910048
73.88239156642459,132.16244659023988
74.92859787249586,1.430957723981163
95.85611629598206,98.3767803300701
30.662749019476117,1076.3800468048225
79.7349215757701,149.71640854925954
79.65321027161974,177.87690630711575
76.94903285302765,78.33907303001536
91.54953901929716,0.5400488522968909
14.414501268193245,2.523310623909066
78.15226163217557,1665.6051508040462
64.55559452156565,78.66952245937667
88.89399452774045,97.5933608748172
91.80954499853532,2.955299221007783
-16.000121011053828,1501.1571474261386
69.226531535227,16.134101595441354
10.665601483363433,289.73752967016713
90.87458398762192,369.2431758251973
1.5873256049362716,14.10055764668972
10.6664500108755,11.518834527971373
-5.308308504945799,341.32673389383774
1.2334842794041077,50.08283406294899
40.098917748346096,36.81960197523959
37.89148795356572,12.981884296964783
-5.374276123777925,9.625110683706136
16.71283543531655,115.31038923003001
16.92286089403385,5.02883627699409
72.74522049849995,376.03744816265475
4.119443604012799,42.096093886435405
42.81954722477296,68.7138227779706
6.77218648581272,55.4404682926079
-29.93357970916304,14.062529390128592
3.110178873306916,186.45776671605
24.511304806611975,1245.7976595246262
-30.68870457480069,1245.6127148515482
14.910207853373047,17.537614461858006
15.051317256152874,0.2853174296729961
-26.54760146668442,15.850943828118
-15.142631000370972,1.9116858657515121
-15.087594322708242,29.272417660474257
26.924927605804736,43.752831202613606
20.05433246556972,68.83970461509719
14.98460866644469,56.74543880973876
15.548095270137082,191.33879823453182
-15.637778474299438,58.553271962357755
-10.500589169196228,67.03221992814002
-18.270033967046075,184.43620630625477
-4.417161827095438,444.66369644294025
0.5053350384377175,0.008622270742425775
-11.91815983390752,50.40232658951177
5.170648703077497,17.750472719824963
-16.041617693183365,2814.2975484727003
-10.28661356780291,47.22836178251535
-30.110920649067943,29.490728998938668
-30.296194895142293,990.0937026584165
-0.6710100745766017,72.96652306493945
32.34846823949942,2262.4773671414437
52.85076139967191,67.28999514812092
36.79920737796103,481.71517302540025
38.20067445413832,350.015898824675
19.618392016216035,1543.348548666777
-6.394381942839804,1673.0712927283687
-7.6981523658805315,121.31441943242905
-10.23261880044857,85.44671820573723
-25.00493848078868,3.9119668873977593
-22.2252387680675,156.5830392763064
1.074161975286387,176.33065449412862
-5.387313316051959,461.14996968425106
17.220666485691602,3.5410130675946476
18.700063322133328,398.51776701304743
-29.706350679012125,5.803960595127964
-81.82628722881097,28.912711396055528
-61.55066341794037,593.540419708626
-4.16581735834966,307.8433691610398
-14.292255845536008,1.2266037306680861
-44.628063116716646,163.4728610686641
-38.69466578371304,118.99434901639961
-64.03751268009994,1460.7572115816229
-56.409253846112136,3302.98688797155
-16.188888304906982,15.737799951481371
-54.18606145776822,829.1522507597329
-15.438459457805973,14.529500615613127
-41.12927722019329,20.82244137495959
