0.07351079065739292,0.05970032226186739,0.015656447560645676,"(0.07296037827010464, 0.05113560140090788, 0.05562775143965106, 0.061704240789307925, 0.060828769203895544, 0.05679410476175418, 0.046501321109980454, 0.07469181290634448, 0.041491381198368524, 0.08118271222785689, 0.042823766341975364, 0.07464662706285766, 0.07317432320534001, 0.047669967839940985, 0.06738171289510116, 0.04975277007833061, 0.08920722693074379, 0.02798687556936603, 0.046642038963487335, 0.07180306304203335)",0.8820946349438664
0.055798810383360986,0.056844607754865356,0.0140718311664307,"(0.0413672848105609, 0.07351848939370001, 0.058201614570276505, 0.05492927858029986, 0.05747677427207362, 0.05642550596441081, 0.07393547040332556, 0.04020113119808182, 0.08020462345920387, 0.033984519545390925, 0.0707294059063663, 0.04240587945390911, 0.04764248580179358, 0.066522276875941, 0.05140629354443317, 0.06209174849683222, 0.036213374527094166, 0.07668523197980552, 0.0649902197401042, 0.047960546573703945)",-0.07431849907346742
0.07351079065739292,0.07543114260748432,0.029981832900147897,"(0.05569537817776832, 0.09783489045450208, 0.05224082617988758, 0.08770436417579351, 0.07957717727565138, 0.06818976415027399, 0.030934947082864227, 0.16187907891548656, 0.08071209863918355, 0.04870349662699594, 0.04976544493108121, 0.09986211890616657, 0.0695923425909596, 0.06675094360049277, 0.06148238068188882, 0.07624542147476251, 0.13121696387233484, 0.05657676657078473, 0.06141607149667076, 0.07224237634613725)",-0.06405051874203202
0.055798810383360986,0.06573785233428442,0.009458406459201053,"(0.06077610549305651, 0.07081332538437524, 0.07160320882083349, 0.0627782194284295, 0.07885035933602898, 0.04613814719193959, 0.07697870258311827, 0.05744389563939383, 0.05094023438946548, 0.07843544770383343, 0.0701643065475419, 0.0636134367948306, 0.07184730521995712, 0.06258905806257142, 0.06625074030383053, 0.06791708700488007, 0.07038457343800764, 0.052991873673872994, 0.07738113172250373, 0.05685988794721815)",-1.050815694355662
0.07351079065739292,0.12393721183275613,0.06837881144054818,"(0.13325331973756036, 0.09072988361139038, 0.0529579672359193, 0.1562958025561887, 0.11720716594950915, 0.1099612504533062, 0.12665329645034915, 0.11148170653032108, 0.20193588309505528, 0.055010593581136046, 0.10645152856967775, 0.1371158935778977, 0.10778782044194671, 0.12104999284564155, 0.05840319978534532, 0.210014458213897, 0.3403439661982571, 0.02234464725528696, 0.12260110219250525, 0.09714475837393187)",-0.7374568248997185
0.055798810383360986,0.06694864692788259,0.007012918399188921,"(0.05843941067824226, 0.076022344126212, 0.06217009377717478, 0.07000344044808401, 0.07283401154134413, 0.061601472221736966, 0.06875972581005287, 0.06610278059543333, 0.05366753499004229, 0.08137518050110304, 0.06579254429581849, 0.06893510026746459, 0.07185238583326901, 0.06242945598593963, 0.07459171905582732, 0.06048994801302977, 0.05889935003649523, 0.0708044560346347, 0.0728545751989153, 0.06134740914683184)",-1.5898996551579923
0.07351079065739292,0.09462604905514638,0.03866305842737843,"(0.10347086871774173, 0.058667468838953664, 0.05131728393206827, 0.14444349912612456, 0.041434689285629316, 0.11432307310184205, 0.1920107117569912, 0.07214016989414786, 0.08922346459062318, 0.07087833754622379, 0.09349008906325251, 0.06943794488607385, 0.08498706426218114, 0.09549396119351063, 0.0904431662480043, 0.06827166006033965, 0.1756052700505493, 0.09651874634686047, 0.06979616442451873, 0.11056734777729171)",-0.5461352323540222
0.055798810383360986,0.04661115870793276,0.011958120747098058,"(0.04125037633697777, 0.053737040433939454, 0.056186918506923325, 0.042084715325575034, 0.07050241525713873, 0.024961809962170158, 0.05338461207761929, 0.03891381421979737, 0.04722426610359483, 0.04657872831176148, 0.03418524207168303, 0.05783950707382433, 0.03479689357532972, 0.056338409377612246, 0.04319539364733602, 0.05096479882978214, 0.06321090598063311, 0.02325471561305488, 0.04417991599558535, 0.049432695458317015)",0.768319025182769
0.07351079065739292,0.08871954157973733,0.019270867488162986,"(0.12538024047900398, 0.05923522774278124, 0.07843712409706548, 0.09955744010395007, 0.07072380475821492, 0.10067811840692563, 0.11068469114360499, 0.061424024108532635, 0.08396922160137718, 0.10028419395103323, 0.0745129046034594, 0.10304170352068913, 0.11948663478941811, 0.06194730831424576, 0.08983995419938168, 0.08166338682567172, 0.09347205070638828, 0.07682607664408561, 0.10688774381078657, 0.076338981788131)",-0.7892094599107323
0.055798810383360986,0.038876902885327705,0.008670107258470668,"(0.036095134621180046, 0.04678636938865777, 0.03248720159330224, 0.044743062023501194, 0.0473094269905079, 0.026156132742309247, 0.01771612667440775, 0.056039714437219404, 0.030092204174226714, 0.04814198513037356, 0.03744131709745683, 0.04045254335139568, 0.035380734365122804, 0.04796456542730365, 0.037897608835223175, 0.03691088759768481, 0.033720357227553524, 0.04144981724062402, 0.04150429129151898, 0.03924857749698468)",1.951752959169061
