z,vz_mean,vz_vars,evz_means,evz_vars
<<<<<<< HEAD
-555.0,-7.926613,585.5453028384998,87.2879400701724,124.83867802383101
-545.0,-7.926613,634.3515827208598,91.5607642611884,130.85674000323746
-535.0,-7.926613,373.8758127993219,44.68670677958996,63.65284546763162
-525.0,-7.926613,462.6153685304027,47.71513199480989,67.84120915952371
-515.0,-7.926613,598.7773960623497,49.89811633852914,70.81289934594638
-505.0,-7.926613,593.1566217122593,41.22723514013523,58.4454585910111
-495.0,-7.926613,616.0323506109437,41.34538423202637,58.603341603120114
-485.0,-7.926613,578.4140407687125,33.67656744849727,47.70678602012505
-475.0,-7.926613,485.9196846404331,25.504169157426556,36.118125713950306
-465.0,-7.926613,635.4697452908063,29.88998253107353,42.31765616112271
-455.0,-7.926613,544.305384151774,23.938523423702986,33.88697305307808
-445.0,-7.926613,547.3067762395165,23.422567751402347,33.15488851373962
-435.0,-7.926613,557.9881552725012,22.090962613518304,31.265851561407963
-425.0,-7.926613,515.1131645465993,19.25068279603153,27.243608208560985
-415.0,-7.926613,558.8584072815329,18.88207575164676,26.718542277997628
-405.0,-7.926613,537.6984058657378,18.105247096231412,25.619213476190197
-395.0,-7.926613,578.95907133282,18.004770651881365,25.47491244617902
-385.0,-7.926613,511.75418143724437,15.770563603462275,22.31354267540665
-375.0,-7.926613,615.6950427234254,18.07742890710823,25.576371808412176
-365.0,-7.926613,608.8356996090683,17.977048942531777,25.434476235192566
-355.0,-7.926613,579.697123866016,16.617123842020447,23.5098228147402
-345.0,-7.926613,525.7087715441762,15.125570222913378,21.399645851024587
-335.0,-7.926613,546.8640581817142,15.806375894126093,22.362934355646143
-325.0,-7.926613,558.9644650569915,15.629638281294412,22.11229249039255
-315.0,-7.926613,531.7526546417462,14.548105359455178,20.581832129588296
-305.0,-7.926613,526.0215491142351,14.364454797175185,20.32198537914195
-295.0,-7.926613,561.6178193563458,15.388233459137721,21.77042207360886
-285.0,-7.926613,523.6292442702821,13.718104841762935,19.40699097495577
-275.0,-7.926613,497.5168830318266,13.128968398655164,18.573633438195444
-265.0,-7.926613,518.6683739172637,13.55561510553208,19.17708539839351
-255.0,-7.926613,468.7663124395099,12.003875212480786,16.98161178113603
-245.0,-7.926613,510.9862211673805,12.87155695974042,18.208908275910783
-235.0,-7.926613,480.6570320889193,11.975331112041722,16.94093438272112
-225.0,-7.926613,465.0496012361824,11.246081360666063,15.909013222337903
-215.0,-7.926613,530.5225611300248,12.792034855220907,18.095930392306137
-205.0,-7.926613,474.46029598132657,10.933890379112906,15.466963609487943
-195.0,-7.926613,483.48587191473274,11.402207608320511,16.129642704654028
-185.0,-7.926613,456.43574946416675,10.761283448093133,15.222984546307773
-175.0,-7.926613,462.98417872784773,10.541442315567217,14.911716332314485
-165.0,-7.926613,427.37045812599536,9.705448151208333,13.729117118041158
-155.0,-7.926613,440.3903136159863,9.755188557447651,13.799305878781285
-145.0,-7.926613,466.0935886892675,10.284256726917176,14.547677077323005
-135.0,-7.926613,428.910448339663,9.239383389971541,13.069494015127331
-125.0,-7.926613,439.3461070467855,9.074610198032255,12.83617519938011
-115.0,-7.926613,363.6870781379953,7.571886118164699,10.710585615940209
-105.0,-7.926613,393.28343804949367,7.971597656970262,11.275858080761948
-95.0,-7.926613,376.7784989239981,7.519046232937729,10.635655182287122
-85.0,-7.926613,387.2241294695586,7.660673621171989,10.835949277523977
-75.0,-7.926613,354.7394210523377,6.893669565533055,9.750962361756462
-65.0,-7.926613,362.73974098068277,6.888429274861463,9.743467108228417
-55.0,-7.926613,381.4246724267984,7.145992520532515,10.107733603863165
-45.0,-7.926613,347.2714771256884,6.533710510530643,9.241697860126106
-35.0,-7.926613,346.5302709901648,6.45945360698605,9.136634357978421
-25.0,-7.926613,343.644187960294,6.3714333215493,9.012116554174805
-15.0,-7.926613,328.12022586101057,5.941321887993254,8.40367575712844
-5.0,-7.926613,320.45437429164747,5.770441193726013,8.161959579229837
5.0,-7.926613,335.0439782811978,6.092715839733053,8.617826395212983
15.0,-7.926613,338.08077053139516,6.135777265289463,8.67872884515798
25.0,-7.926613,344.4162880101182,6.231291592350112,8.813819722754632
35.0,-7.926613,332.70774418864517,6.111162190687048,8.643946730597195
45.0,-7.926613,338.03122207379454,6.280331497616404,8.883263295630217
55.0,-7.926613,355.4919907228764,6.555145082664603,9.271951539587459
65.0,-7.926613,360.9301920929302,6.691929423580983,9.46544441321389
75.0,-7.926613,375.10890353557227,7.03013458203598,9.94385819941802
