z,vz_mean,vz_vars,evz_means,evz_vars
-435.0,-7.936656,500.93829234587133,74.67547161453538,106.80040277809597
-425.0,-7.936656,356.8042483543159,50.97203547918799,72.83236221044655
-415.0,-7.936656,557.2441469967657,65.22049423283067,92.87402449946094
-405.0,-7.936656,388.2573803786452,35.15117158909454,49.91625936572088
-395.0,-7.936656,539.3026189241373,44.78664477493364,63.55742315882033
-385.0,-7.936656,760.80919596079,53.26729824246288,75.51665282425039
-375.0,-7.936656,575.5949464010994,33.976295401459865,48.1336674928379
-365.0,-7.936656,586.5008468632145,29.736773360612467,42.10830680416574
-355.0,-7.936656,498.0675888957717,23.298619107493852,32.98533187489099
-345.0,-7.936656,464.30159097215903,19.516051533405903,27.62427862377894
-335.0,-7.936656,571.554355384832,21.75870244557405,30.793774518298417
-325.0,-7.936656,631.7072608972264,22.006565201741296,31.140884874098592
-315.0,-7.936656,589.0921961141914,18.463302303422985,26.123886661862
-305.0,-7.936656,558.7586562439099,17.065808640648555,24.145962769620414
-295.0,-7.936656,508.81854647305477,14.513995749199195,20.534245378919604
-285.0,-7.936656,577.3074614592961,15.871838965652575,22.454657794465056
-275.0,-7.936656,545.6300146198365,14.413689334556489,20.39115102928088
-265.0,-7.936656,542.4662724952519,13.959963016205894,19.748909484783244
-255.0,-7.936656,569.7020861707588,14.517353408654168,20.53730711995125
-245.0,-7.936656,566.4000895061176,14.050656954639043,19.876746488699606
-235.0,-7.936656,565.7790297554816,13.787191345469457,19.503824769592345
-225.0,-7.936656,563.9086675280289,14.036441007407182,19.856677580344154
-215.0,-7.936656,504.0562703985912,11.674977914163744,16.515342782157788
-205.0,-7.936656,527.0211629154069,12.474092056701041,17.645973707124874
-195.0,-7.936656,542.6314576614287,12.419439696286826,17.568342109895337
-185.0,-7.936656,514.4263168349456,11.798644601860595,16.69019363680576
-175.0,-7.936656,510.23406100982254,11.271934790280566,15.944814406556954
-165.0,-7.936656,514.5799832327965,11.392992323798431,16.116074762842086
