z,vz_mean,vz_vars,evz_means,evz_vars
-555.0,-7.924738,585.5585313113279,87.28991205447122,124.84149834371425
-545.0,-7.924738,628.7565743678565,89.82236776683665,128.34439830179608
-535.0,-7.924738,373.8835286406072,44.68762899901489,63.6541590996885
-525.0,-7.924738,479.7015019751362,48.959329528574195,69.60240936501242
-515.0,-7.924738,592.0931504007458,48.83501996702917,69.29926156987436
-505.0,-7.924738,590.3495254838592,40.93337470342095,58.02819256830366
-495.0,-7.924738,613.6572628675308,41.09352977722749,58.24576977023099
-485.0,-7.924738,578.4235377743023,33.67712038554022,47.707569319944156
-475.0,-7.924738,484.6932776681855,25.40483067203026,35.97730945588422
-465.0,-7.924738,635.4065732970092,29.723065824190535,42.080828311185506
-455.0,-7.924738,544.3137088116871,23.938889541827344,33.88749132376649
-445.0,-7.924738,553.2958217120295,23.635626113118,33.456362821598226
-435.0,-7.924738,557.1347297340886,22.039909279706865,31.19355627715301
-425.0,-7.924738,513.5392645098212,19.15178287975508,27.103565748890382
-415.0,-7.924738,559.4247263329898,18.890430765223787,26.730347384716627
-405.0,-7.924738,538.7497585275828,18.120115266679388,25.64021925203158
-395.0,-7.924738,578.9938108406817,17.97978702750135,25.43952754593255
-385.0,-7.924738,513.7056333607565,15.815688346197678,22.377368859861
-375.0,-7.924738,615.6980270409376,18.07751652968746,25.57649577889917
-365.0,-7.924738,608.3141496257199,17.95382445050932,25.401607862765502
-355.0,-7.924738,580.7859523860132,16.634672332716395,23.534634453614004
-345.0,-7.924738,525.422091456667,15.104823108839682,21.37027821652329
-335.0,-7.924738,546.3892718836214,15.779475812122195,22.324860425937402
-325.0,-7.924738,558.5862805714457,15.612961183206533,22.08869153511831
-315.0,-7.924738,532.387316969854,14.549142992460274,20.583282841705405
-305.0,-7.924738,526.0192558289757,14.36439217275894,20.321896781802945
-295.0,-7.924738,560.5560462566411,15.341873887442352,21.704816791586566
-285.0,-7.924738,523.4539242246328,13.704109307667391,19.387182378690103
-275.0,-7.924738,497.19966823720756,13.116031351896474,18.55532681835376
-265.0,-7.924738,519.3741669704787,13.555555416157494,19.176983097743054
-255.0,-7.924738,468.7628063587141,12.00378543095161,16.98148476922974
-245.0,-7.924738,510.80683152758724,12.862957959461319,18.196739930005872
-235.0,-7.924738,480.6589761076744,11.975379546303005,16.94100290037918
-225.0,-7.924738,465.0490850207561,11.246068877265005,15.908995562978513
-215.0,-7.924738,530.2712734099041,12.782260536769067,18.08210034246772
-205.0,-7.924738,474.4618569265914,10.93392635094144,15.467014494849293
-195.0,-7.924738,483.486275794731,11.402217133156409,16.12965617855357
-185.0,-7.924738,456.43785172428477,10.761333012609143,15.223054660608256
-175.0,-7.924738,462.98502827759523,10.541461658516866,14.91174369446945
-165.0,-7.924738,427.3713053892258,9.705467392288753,13.729144336057518
-155.0,-7.924738,440.391080262925,9.75520553962281,13.799329901098035
-145.0,-7.924738,466.092696606107,10.284237043290396,14.547649233692326
-135.0,-7.924738,428.9099206426,9.239372022574226,13.069477935468667
-125.0,-7.924738,439.34471938226187,9.074581536085704,12.83613465661745
-115.0,-7.924738,363.68619860924804,7.571867806566866,10.710559713815787
-105.0,-7.924738,393.2840711652451,7.971610489811802,11.275876232869745
-95.0,-7.924738,376.7778802484557,7.519033886559101,10.635637718393196
-85.0,-7.924738,387.22376233552643,7.660666357952107,10.835939003769198
-75.0,-7.924738,354.7383639497521,6.8936490228036895,9.75093330446282
-65.0,-7.924738,362.7390416208216,6.888415994014626,9.743448322887208
-55.0,-7.924738,381.4249360348636,7.145997459230503,10.107740589462923
-45.0,-7.924738,347.27044311550844,6.533691056231555,9.24167034272172
-35.0,-7.924738,346.53042261522137,6.459456433333704,9.136638355732202
-25.0,-7.924738,343.6437755708536,6.37142567552497,9.012105739204458
-15.0,-7.924738,328.11905148934096,5.941300623470207,8.403645679620404
-5.0,-7.924738,320.451989624472,5.770398252880742,8.161898841856102
5.0,-7.924738,335.0415638109972,6.092671933016952,8.61776429147027
15.0,-7.924738,338.0814186999473,6.135789028803431,8.67874548401946
25.0,-7.924738,344.4162487951288,6.231290882859759,8.813818719219494
35.0,-7.924738,332.70734290011535,6.111154819835801,8.643936304880523
45.0,-7.924738,338.029286097591,6.2802955288314655,8.883212419305112
55.0,-7.924738,355.4919864370768,6.5551450036359915,9.27195142780512
65.0,-7.924738,360.927457609417,6.691878724107562,9.465372701003993
75.0,-7.924738,375.1079702865277,7.03011709147172,9.943833459679569
85.0,-7.924738,353.4861750736761,6.767842605789282,9.572929531131368
95.0,-7.924738,377.46921612777305,7.259023387072559,10.267708113817575
105.0,-7.924738,350.58375404859623,6.858388496433302,9.701082516552503
115.0,-7.924738,369.877402687477,7.378389116370875,10.43669470438677
125.0,-7.924738,359.5681610672036,7.415747165329873,10.489681351396248
135.0,-7.924738,381.87473194489144,8.10483980917727,11.464556777225487
145.0,-7.924738,401.6605085508827,8.479059981398953,11.99387435156306
155.0,-7.924738,390.69712048975543,8.499442924842109,12.022872770604002
165.0,-7.924738,432.45459199838183,9.633918938541342,13.627800829639414
175.0,-7.924738,447.15627046303655,9.885679142512462,13.983879304588307
185.0,-7.924738,437.5531540985971,9.811003422980079,13.878343313972078
195.0,-7.924738,427.41720764468613,9.69152677360416,13.709413327218764
205.0,-7.924738,458.4398749644,10.811539558695639,15.294079546643143
215.0,-7.924738,415.16642582021245,9.958578225880055,14.087609794283114
225.0,-7.924738,440.51250249390336,10.47652150024802,14.820230626657757
235.0,-7.924738,466.7060707791411,11.653094493978902,16.48510382625255
245.0,-7.924738,445.26982224254476,11.184295394434695,15.821974178940978
255.0,-7.924738,435.7701932668544,11.443885924892507,16.18968229315791
265.0,-7.924738,509.13944514166917,13.539793480547427,19.15493408462964
275.0,-7.924738,505.90465672164476,13.397041856311088,18.952924939943998
285.0,-7.924738,498.7534663502389,13.282394367706292,18.790806844154798
295.0,-7.924738,490.0549417054855,13.35245045312536,18.890229787155594
305.0,-7.924738,526.6768402314226,14.658215432180036,20.73788033228589
315.0,-7.924738,537.0590964960566,15.871549705971873,22.455568917322722
325.0,-7.924738,565.6540487234283,16.672980343466755,23.589404505715535
335.0,-7.924738,554.9989172473919,16.366025204561065,23.155124441366617
345.0,-7.924738,564.2032655604119,17.665889500174764,24.995596270397783
355.0,-7.924738,555.9155846191386,17.107119542354294,24.204583688048263
365.0,-7.924738,609.9525431378125,20.055116079236726,28.37756052410634
375.0,-7.924738,601.2758938238401,19.73784819563743,27.928584394984718
385.0,-7.924738,650.7415494731708,22.100341691835844,31.272643130040972
395.0,-7.924738,691.5079662375979,24.237341673806736,34.29785126150553
405.0,-7.924738,600.2951491941283,21.131390057966115,29.902831311792873
415.0,-7.924738,615.4654968625382,21.75999132089243,30.792526189922675
425.0,-7.924738,713.8030730213945,26.788551976144067,37.91144112637587
435.0,-7.924738,613.6966284295493,24.786973363542252,35.08270116079856
445.0,-7.924738,747.1136787753526,29.789373192264083,42.16206406876901
455.0,-7.924738,735.6074092194403,32.074007235007095,45.40267499979802
465.0,-7.924738,735.422690210467,33.1554154204106,46.936562174311135
475.0,-7.924738,807.0216616014418,40.10122877012568,56.78184596469349
485.0,-7.924738,794.6752138919513,40.60600656458705,57.500680422753945
495.0,-7.924738,995.9079185162697,58.786585677530496,83.28200395620233
505.0,-7.924738,706.3655587588861,44.85425783546953,63.56177795027789
515.0,-7.924738,651.6477147988551,44.7553488003226,63.44342885931689
525.0,-7.924738,647.0482039516173,46.100275731528036,65.3617389669664
535.0,-7.924738,639.341430697925,53.09441590268582,75.34711019000198
545.0,-7.924738,729.375421496572,66.5825618739185,94.55677281630147
555.0,-7.924738,504.67805655677137,55.732367962051974,79.30250580163133
565.0,-7.924738,843.5942850382121,94.3167083387888,134.22551567023336
575.0,-7.924738,440.49721242882987,65.66544739266858,93.91432124247603
