z,vz_mean,vz_vars,evz_means,evz_vars
-555.0,-7.937868,585.466044503754,87.27612493522074,124.82178009008605
-545.0,-7.937868,632.0325702820974,89.38290327544685,127.68986182206692
-535.0,-7.937868,373.8296449541839,44.681188666655935,63.64498533169466
-525.0,-7.937868,490.62559724420316,49.560669547867995,70.44973007363521
-515.0,-7.937868,590.0292076010398,48.015895948361866,68.13070436764039
-505.0,-7.937868,595.1405157732589,41.06859729043711,58.21854827955237
-495.0,-7.937868,602.5914523645298,39.90759383738194,56.56203630717373
-485.0,-7.937868,570.7545324776329,32.78899116667948,46.44734513216265
-475.0,-7.937868,476.41847206901446,24.668013420938216,34.93269723590108
-465.0,-7.937868,636.7410934383562,29.33948087746938,41.536409051658474
-455.0,-7.937868,595.2948518826062,25.523056210121577,36.128273653651476
-445.0,-7.937868,535.6577408736277,22.146721906638472,31.34699824816851
-435.0,-7.937868,556.6293995614417,21.19051908783228,29.989659004190234
-425.0,-7.937868,512.9147673547063,18.496179571449723,26.17457211577861
-415.0,-7.937868,587.046914549295,18.887924869657585,26.725396118347525
-405.0,-7.937868,535.6552404676813,16.788483535182383,23.754171051856233
-395.0,-7.937868,592.7016084159343,17.074287203309783,24.156714144048404
-385.0,-7.937868,564.8838718684281,15.758236403552475,22.294188110709037
-375.0,-7.937868,642.5575411758023,16.685585449166947,23.60494109056818
-365.0,-7.937868,604.1035661027951,15.26565771938559,21.595796496029255
-355.0,-7.937868,567.7865339241487,13.726508504109232,19.41788974705465
-345.0,-7.937868,531.3648303796402,12.4725281140647,17.643679603464424
-335.0,-7.937868,573.925915817478,13.060647222714275,18.475328931198774
-325.0,-7.937868,602.9975594247334,13.00457981353483,18.395531673447202
-315.0,-7.937868,584.6549186018447,11.934218551524603,16.881050983930933
-305.0,-7.937868,558.2421575570264,11.236991515168224,15.894726290628979
-295.0,-7.937868,552.0668974914122,10.785519329914147,15.255939430286412
-285.0,-7.937868,566.5459864055754,10.636665438161486,15.045168353005778
-275.0,-7.937868,535.9484541961162,9.930080754713304,14.045665944958506
-265.0,-7.937868,552.2416718827332,10.035782482741297,14.195083859929943
-255.0,-7.937868,539.0122519528686,9.659159395605057,13.662308085617997
-245.0,-7.937868,552.4895301852298,9.683861199488895,13.697152023287352
-235.0,-7.937868,538.6753306364369,9.295799352259126,13.148203406048914
-225.0,-7.937868,522.6187537293416,8.998638790061664,12.727883890153922
-215.0,-7.937868,528.221425424854,8.769652277534792,12.403870769996695
-205.0,-7.937868,516.4349904641861,8.470701525593128,11.980992736922397
-195.0,-7.937868,527.7467710223777,8.590622534397408,12.150584779430746
-185.0,-7.937868,511.67937772922676,8.3467907488157,11.805715528254936
-175.0,-7.937868,497.84971070502735,7.8326293659553174,11.078381850093407
-165.0,-7.937868,483.6402423536365,7.610957079314725,10.764851750247084
-155.0,-7.937868,479.7565813848302,7.383492306554026,10.443071775491124
-145.0,-7.937868,477.1360256471147,7.242647423299808,10.243830446304779
-135.0,-7.937868,455.3618032428482,6.770103374555034,9.575430361932494
-125.0,-7.937868,445.4589082558305,6.446455074304113,9.1176189698
-115.0,-7.937868,421.0881288312874,6.052716285296748,8.560717877229768
-105.0,-7.937868,415.90339604294354,5.885294469880615,8.323896689324885
-95.0,-7.937868,418.9557949963114,5.813226294750936,8.221934989203124
-85.0,-7.937868,411.44295765266037,5.62093131690367,7.949939211777719
-75.0,-7.937868,398.7673760831844,5.353185072251956,7.571229177451083
-65.0,-7.937868,378.8923640990639,5.061806529515054,7.159114337045339
-55.0,-7.937868,388.3980862266903,5.070280996539648,7.171071208354256
-45.0,-7.937868,378.82785034584447,4.949144688245384,6.99974491555063
-35.0,-7.937868,361.4127650339382,4.6787029067687875,6.61723961460941
-25.0,-7.937868,370.8430024096071,4.813302343872967,6.807610896019221
-15.0,-7.937868,359.71001655723654,4.508720641633305,6.376794826563759
-5.0,-7.937868,345.66102885907935,4.382836057699213,6.1987645074523545
5.0,-7.937868,358.85886633165444,4.5443380165998715,6.427179804464964
15.0,-7.937868,346.8231850453003,4.395452225952853,6.216607416450745
25.0,-7.937868,386.422101623293,4.889460795309651,6.915295369496948
35.0,-7.937868,345.69440906588153,4.4124410236064335,6.240642320681512
45.0,-7.937868,358.86065401257287,4.635189296336033,6.555694444580452
55.0,-7.937868,364.4044159864173,4.6826392171557725,6.622798707634886
65.0,-7.937868,373.99217990386325,4.8383086126078965,6.842974316692254
75.0,-7.937868,395.18586589497477,5.165056115968177,7.30511637856259
85.0,-7.937868,385.87860931411103,5.141393321294544,7.271673646130948
95.0,-7.937868,418.69053004773366,5.643570121133085,7.981938541876851
105.0,-7.937868,389.7517443964367,5.306798485958554,7.505642163783955
115.0,-7.937868,401.60617256812213,5.608237162665474,7.932018496894445
125.0,-7.937868,395.0041851935621,5.627434075354766,7.959201344455828
135.0,-7.937868,421.9515663290317,6.150871327636961,8.699570007269369
145.0,-7.937868,414.1871324345076,6.060914565412836,8.572345437934088
155.0,-7.937868,459.94455444421084,6.9002897048603975,9.75958165661107
165.0,-7.937868,469.52252748505146,7.223423499770022,10.21667262537406
175.0,-7.937868,503.89675551228083,7.683460107429508,10.867316911020849
185.0,-7.937868,467.57068516301655,7.3192061146306795,10.35218897056372
195.0,-7.937868,469.9693761333879,7.481540291619478,10.581836663607257
205.0,-7.937868,473.82779843206947,7.67238154249095,10.851808754665132
215.0,-7.937868,470.84938733764466,7.783963752940277,11.009691678531885
225.0,-7.937868,514.3363270923855,8.48434905430835,12.000314307417206
235.0,-7.937868,502.1076757519871,8.567093165869155,12.117463296572247
245.0,-7.937868,503.3116545822161,8.690713994324819,12.29235822637205
255.0,-7.937868,488.8971508454681,8.688845022696182,12.289823532805446
265.0,-7.937868,555.2357925107843,10.053737340894576,14.22046311460656
275.0,-7.937868,541.3968610124314,9.871356066070637,13.96252671930022
285.0,-7.937868,549.8313810493793,10.265125160363041,14.519609872220046
295.0,-7.937868,566.6622542329825,10.885280870093052,15.396952865048927
305.0,-7.937868,562.5282860914826,11.010932788062345,15.574794446200926
315.0,-7.937868,610.0454506838338,12.53635678783282,17.732830450669102
325.0,-7.937868,601.1414622753566,12.738449651976767,18.018934277937394
335.0,-7.937868,593.3764420944442,13.095914334312882,18.524931886416102
345.0,-7.937868,596.725753462619,13.769779554924988,19.478595682598588
355.0,-7.937868,827.8160272626362,19.77728989958431,27.97729713107731
365.0,-7.937868,585.8246973028183,14.972009066909939,21.18053663122934
375.0,-7.937868,666.1936847256634,17.920350096726892,25.35237615939344
385.0,-7.937868,663.6685781886366,18.58643784865468,26.295506467839683
395.0,-7.937868,669.9199350543295,20.053528711531712,28.372686903469795
405.0,-7.937868,615.8387024592697,19.032403561713593,26.928746268906348
415.0,-7.937868,669.1865445418878,21.699860476175914,30.70438444247651
425.0,-7.937868,806.038421370334,28.062655800475763,39.710662795075876
435.0,-7.937868,647.4403827574761,24.212897482761026,34.266178751546036
445.0,-7.937868,768.7077540940018,28.971763565529418,41.00139161515221
455.0,-7.937868,773.2736750409265,31.97093168284105,45.25241901167895
465.0,-7.937868,757.387352962543,32.7141510079493,46.30801397822929
475.0,-7.937868,820.8276208572363,39.0427884304023,55.2774073231783
485.0,-7.937868,772.2901716641039,38.422872121972006,54.405522145690924
495.0,-7.937868,988.7236954039114,57.96000949384279,82.10903372758087
505.0,-7.937868,749.4268087218154,46.65727514708746,66.11159894177311
515.0,-7.937868,697.4818527416653,47.131455865286924,66.80664520207154
525.0,-7.937868,639.4135784404469,45.100756427342716,63.941357844044695
535.0,-7.937868,594.4970691994583,48.867358066196935,69.34354633898735
545.0,-7.937868,734.4928920972882,66.77208109975346,94.8226246333506
555.0,-7.937868,502.90151724548826,55.20061288814352,78.5400218077156
565.0,-7.937868,826.5908890058686,92.99874082361887,132.36047300861543
575.0,-7.937868,430.91488098742053,63.53493298903997,90.84483343870906
