rho_1 z2:180.0 z1:1800.0 norm:sum vel:poly,0.013318230454406636,0.00433543449959675,"(0.013240372931290826, 0.012394757140357796, 0.014860593868407757, 0.009354479526960556, 0.01629606745869119, 0.010020120438663615, 0.01658680370355413, 0.010244269693410309, 0.015295180973975784, 0.009851515731060039, 0.010286593150901238, 0.016468157379553896, 0.012406774784261424, 0.014335566952967336, 0.008759309087936325, 0.017880637121307753, 0.011217033929271168, 0.014919128042213523, 0.025941383020917294, 0.006005864152430775)"
rho_2 z2:180.0 z1:1800.0 norm:sum vel:poly,0.007897227097804953,0.0032475476719401523,"(0.008575573531411284, 0.006298033467621594, 0.012785194512646295, 0.0034208963660608445, 0.004399964474926522, 0.012274780789675307, 0.010034688749759237, 0.005641924846814763, 0.015239157441068893, 0.0031998090398175504, 0.010281039601298314, 0.005490716496984264, 0.01133873749646357, 0.005315386957520872, 0.008058923356793785, 0.006324926993996756, 0.006395191844448483, 0.008607509953992586, 0.007098822412838164, 0.007163263621959952)"
rho_3 z2:180.0 z1:1800.0 norm:sum vel:poly,0.005312204258533969,0.001687845343223528,"(0.0062815750905716086, 0.0041379715831057024, 0.0021247383559767413, 0.009902146025646737, 0.004449545413001153, 0.0058946620166142145, 0.0039742708687009, 0.006884850256539376, 0.0035409335407393665, 0.0066874570949715184, 0.004948273450862086, 0.005522337662767526, 0.005587634962267822, 0.005251869295270802, 0.005559703649276051, 0.004421170247606941, 0.004023425051221356, 0.006539093047535922, 0.0035354012683950693, 0.006977026289608503)"
rho_4 z2:180.0 z1:1800.0 norm:sum vel:poly,0.0008595094665070672,0.0004866684344019451,"(0.00033683121097340194, 0.0015691062812742778, 0.0003354462407048095, 0.0015365970885992451, 0.0016302903722700984, 0.00032608264333799133, 0.00042017646241757333, 0.0012691533867286043, 0.0005298590991248117, 0.000982475154136383, 0.0004414169114546429, 0.0012020047995080071, 0.0011857555267268212, 0.0004456739403378498, 0.0005737609957219989, 0.000915154339554827, 0.00035018341015141056, 0.0014618554959021843, 0.001257153483625031, 0.0004212124875913764)"
rho_5 z2:180.0 z1:1800.0 norm:sum vel:poly,0.0005896391575189739,0.00013230879848309495,"(0.0006666636302048093, 0.0004977294542006878, 0.0006639449763289872, 0.0004971621445908659, 0.0007933203213407292, 0.0004188161878739366, 0.0006579796492378905, 0.0005051966583160165, 0.0005483982503894909, 0.0006042702681054699, 0.0006060477213355698, 0.0005485003663857008, 0.00046669643917732917, 0.0007138894807239444, 0.0009267734528143142, 0.00035758518671279654, 0.0005783299412579519, 0.0005729113460773719, 0.0004860938831416029, 0.0006824737921640108)"
rho_6 z2:180.0 z1:1800.0 norm:sum vel:poly,0.0029858726846014347,0.0005887107628722492,"(0.002610308581361247, 0.00329752942484206, 0.002619618721250885, 0.0032376025809489005, 0.002630217558500914, 0.0032727498768624647, 0.004360025368433271, 0.001980780780970288, 0.0031460338984899963, 0.002716634499468277, 0.00231269865709142, 0.003733549595336413, 0.0027403468323036685, 0.003165498573025529, 0.0036012085097220053, 0.002380549542076518, 0.0025005892456449893, 0.0034466599511007463, 0.002413976975777163, 0.0035508745188219336)"
rho_7 z2:180.0 z1:1800.0 norm:sum vel:poly,0.0014411470735219702,0.00023950854616094642,"(0.001251097779506302, 0.00161855165299769, 0.0017935723230365816, 0.001116921673705879, 0.0016266050450511474, 0.001245922108581254, 0.0013777504207358941, 0.0014738517135347538, 0.001627396108382739, 0.0012388658204319542, 0.001344400964198534, 0.0015104007246885887, 0.001993969211076294, 0.0010223081090076707, 0.001514795502448249, 0.0013330901156995863, 0.0013995203761649785, 0.0014473424516406382, 0.0011925625962500204, 0.0016940167733006499)"
rho_8 z2:180.0 z1:1800.0 norm:sum vel:poly,0.0019131311969623308,0.00039534138439197274,"(0.001468605763727988, 0.002395381746765597, 0.001900860420160867, 0.0018201334696221986, 0.001923978655624205, 0.0018332484756545635, 0.001825566574452113, 0.0019365062855929334, 0.002345416250608185, 0.0014918289782816293, 0.0022259963262738222, 0.001588414974014602, 0.0013777498890989632, 0.002583985341021774, 0.001684084929467605, 0.0020803724707958494, 0.0027575725642810106, 0.0012743007033241042, 0.001933130667430158, 0.0018154894530484395)"
rho_9 z2:180.0 z1:1800.0 norm:sum vel:poly,0.0020688650988825983,0.00044174334060767014,"(0.002382286206153292, 0.0017251878099983433, 0.0021244374730690734, 0.0018985092973731535, 0.002124324596739732, 0.0019430967032402781, 0.0017798311909112045, 0.0023235255969140823, 0.002440824489124717, 0.0016755095034367668, 0.003435866059559197, 0.0012038469201279345, 0.0018652758808484886, 0.0022358610213151367, 0.002412859858242328, 0.0016956211886192075, 0.0019136352233171618, 0.0021392147183315695, 0.001922499079145877, 0.002135089161184424)"
rho_10 z2:180.0 z1:1800.0 norm:sum vel:poly,0.006042830833268184,0.0015019640189988751,"(0.009204527663778838, 0.0037438693357468708, 0.005357990484680528, 0.0060981381978963585, 0.005350697242724836, 0.006523635051164035, 0.005974957828920107, 0.005871303738788047, 0.004960525935070787, 0.006852660201460472, 0.005941977623531395, 0.005906391145207466, 0.0062579344337290255, 0.0057401480175157445, 0.004078055395300953, 0.008342575618505188, 0.00809126042628917, 0.004204445896136826, 0.004227252131338079, 0.00812827029757894)"
rho_11 z2:180.0 z1:1800.0 norm:sum vel:poly,0.009357224625184658,0.0019063551131056086,"(0.006965625880228224, 0.012088057433014724, 0.007607457509569647, 0.010143151306649462, 0.009080207013441003, 0.009475107222911857, 0.00971045628565411, 0.008930728384255151, 0.007329259991970217, 0.01123641102279186, 0.010757085580702633, 0.008066311842712575, 0.008027991251148208, 0.01122667337669418, 0.01241294143479809, 0.00664219861319283, 0.006537497471459162, 0.012588696428160379, 0.009363786997192553, 0.00895484745714628)"
rho_12 z2:180.0 z1:1800.0 norm:sum vel:poly,0.0054568295088134695,0.0007335740501852793,"(0.005087099083477146, 0.005763879820620864, 0.0056035135055966506, 0.0050031332926286755, 0.0062010076557174705, 0.004788957104376075, 0.00503019350751563, 0.005923649862644846, 0.0045532095297204575, 0.006361062312297197, 0.0071626710851679974, 0.004155218224590961, 0.005007907886406909, 0.006039920618505364, 0.00554513441560555, 0.005230157581930263, 0.00566157394078339, 0.005063459881713975, 0.006292862211877213, 0.004661978655092755)"
rho_13 z2:180.0 z1:1800.0 norm:sum vel:poly,0.001840557506463658,0.00044831227287981784,"(0.0022060641333838584, 0.0014546455051181904, 0.001795059846164002, 0.0017580242352157364, 0.0020590305656761837, 0.0015652091307942239, 0.001459727599855297, 0.0022110229814846943, 0.0018242238358229745, 0.0017517371195824812, 0.001220839535464761, 0.00264381033671234, 0.0019104221362515302, 0.0017017094085357318, 0.0015958283666491497, 0.002002793760076195, 0.0010617018056592062, 0.003007588229613399, 0.0017996359251948803, 0.0017820756720183244)"
rho_14 z2:180.0 z1:1800.0 norm:sum vel:poly,0.0033795278285139864,0.0005069400375442424,"(0.0035369057637159615, 0.003174568486094798, 0.003380489549633571, 0.003255996045055223, 0.002616492896195518, 0.004311857342004167, 0.003110717783965417, 0.0036353416908256526, 0.0027803598256357456, 0.00399261933335352, 0.0032873773654626868, 0.0034272804660819404, 0.004052265331477416, 0.002774146330137667, 0.004129972509965297, 0.0027046841173734857, 0.0032264371932396434, 0.0033969995372387187, 0.003947500924863222, 0.0028485440779600713)"
rho_15 z2:180.0 z1:1800.0 norm:sum vel:poly,0.00010099886954174054,2.319658261829463e-05,"(8.201581770487424e-05, 0.00011831419691710168, 7.210309649359214e-05, 0.0001345364484662589, 0.000124279276222513, 7.80756953388317e-05, 0.00011303799444625814, 8.585118959024742e-05, 0.00010670590826593198, 9.088140396212684e-05, 0.00010854356931503378, 8.938286797207364e-05, 0.0001143419762751098, 8.479400863728503e-05, 7.354873655040862e-05, 0.00013192181732125824, 0.00014698031022735374, 6.5946828690077e-05, 0.00011232557005797246, 8.639067838050198e-05)"
rho_1 z2:780.0 z1:1800.0 norm:sum vel:poly,0.0200969248042073,0.006169950431758765,"(0.019419819630144934, 0.019240055819411607, 0.02333243744873661, 0.015575558424241968, 0.02171488694796963, 0.017179463606376635, 0.01844580191451775, 0.02037465223668308, 0.025478265521327807, 0.014310369101933318, 0.01540271823410157, 0.024366993267191304, 0.019585481631822086, 0.018965891009532564, 0.01191525589744162, 0.031176100339409832, 0.01646942666832083, 0.022299975608249974, 0.03646208611165337, 0.010223256665079426)"
rho_2 z2:780.0 z1:1800.0 norm:sum vel:poly,0.016552590954724642,0.007728416392815025,"(0.01692057944285046, 0.013450766029793485, 0.028798330125343427, 0.007447368415954928, 0.007171232324108389, 0.03162553392255096, 0.014817627199387971, 0.015554240966896844, 0.03368570440074436, 0.006407545895233543, 0.01998834066941668, 0.011495069288908415, 0.023864183579739795, 0.009412219647491907, 0.013984306432734404, 0.016075557789127615, 0.01292831751074122, 0.016962100869064058, 0.012875635764388478, 0.01758715882001587)"
