n:withunc rho_1 z2:108.0 z1:1476.0 data:pos,0.01654114754631808,0.008717247280657123,"(0.02482371710243418, 0.008610806866415308, 0.010658496820711242, 0.020187265245337913, 0.0061272508731401165, 0.035133401933562534, 0.01032930692281968, 0.0207288787865202, 0.009944138494603775, 0.021407335433238958, 0.014000943527608438, 0.015207354350714138, 0.01134532283337553, 0.01877950871866706, 0.01894862956968025, 0.011313055554778403, 0.015728977089719626, 0.01352653500680206, 0.005518176948974833, 0.0385038488472574)"
n:withunc rho_2 z2:108.0 z1:1476.0 data:pos,0.010669450228261115,0.003903780405784059,"(0.008430334482342173, 0.012008356802838224, 0.010130645594991118, 0.010087859423091148, 0.014718329039990057, 0.0069324604703954774, 0.01010939549665979, 0.010031280289317105, 0.01356893868799102, 0.007362723716930889, 0.00839461419923977, 0.01192458461525087, 0.008149228658515011, 0.012346949173466962, 0.004651121869544478, 0.021831590891686473, 0.006650512412684465, 0.015084915178354209, 0.007385083908678371, 0.013590079653254705)"
n:withunc rho_3 z2:108.0 z1:1476.0 data:pos,0.009815448721361029,0.005820372096484097,"(0.009591661757939046, 0.007145469001128339, 0.01026612359599813, 0.0067562530561686715, 0.0034972542654656577, 0.01988639011985613, 0.004829409185133904, 0.014218905919364958, 0.018544100722786838, 0.0036349414517810063, 0.010104938067816273, 0.006730646833398657, 0.012829928780677728, 0.0052989321019992226, 0.006139934314774715, 0.011198380428848954, 0.004223859074147975, 0.016074131240514773, 0.022304887203651688, 0.003032827305767929)"
n:withunc rho_4 z2:108.0 z1:1476.0 data:pos,0.0008736411213948517,0.00036248592789223794,"(0.001427887496462875, 0.00045331319702922724, 0.0008986918884734839, 0.000721138217882413, 0.00045357806267702216, 0.0014287585458784748, 0.001023081332310518, 0.0006330680610537383, 0.0004353975010829752, 0.0014855767904349648, 0.0011765959655575195, 0.0005496543306391425, 0.0004305114691460034, 0.0015026376957294292, 0.0009609278618529555, 0.0006737366503824024, 0.0008328216296808706, 0.0007766415515804838, 0.0007895171100999136, 0.0008192870699426199)"
n:withunc rho_5 z2:108.0 z1:1476.0 data:pos,0.0006112278341947643,0.00016202776596178624,"(0.000791944846798077, 0.00044087587681846123, 0.0008372153178095292, 0.0004171341380583823, 0.0008511627800531538, 0.00041027689756364293, 0.0006019051098799993, 0.0005801042191145301, 0.0008414909098150486, 0.00041482051691735103, 0.0008142513246270035, 0.0004287358122822891, 0.0005619516368719477, 0.0006212475863985927, 0.0005082416535509956, 0.0006869998153591421, 0.000442561096726978, 0.0007888036889796966, 0.0005494288756379337, 0.0006354045806325298)"
n:withunc rho_6 z2:108.0 z1:1476.0 data:pos,0.003006290844130121,0.0005260284432491009,"(0.002324779248913612, 0.0037761381646967693, 0.002587238938159893, 0.003394528206732358, 0.0027391934949173636, 0.0032063204836822595, 0.003928821393673202, 0.0022346308731100864, 0.002556731275976849, 0.0034322841945128462, 0.002666678165911654, 0.003290448514038479, 0.0038061385343556866, 0.0023057168386698174, 0.002839873615514352, 0.0030916006855236863, 0.0033758816335001107, 0.0025993007524054367, 0.002618882150974779, 0.0033506297173331746)"
n:withunc rho_7 z2:108.0 z1:1476.0 data:pos,0.001530445503561593,0.00046387964373763855,"(0.0018949637032934672, 0.0011334532041128843, 0.001360491487916826, 0.0015792490187505619, 0.0021434949539138833, 0.0010023357702843047, 0.001704430032757877, 0.0012602595624889039, 0.0023077211248155424, 0.000930218483763852, 0.0008490071362339739, 0.0025285760414425003, 0.0012920359635619286, 0.0016620249842765151, 0.001265892384102446, 0.0016968696025730034, 0.0016857663896633472, 0.0012736414395449502, 0.0011182751346100238, 0.0019202036531250687)"
n:withunc rho_8 z2:108.0 z1:1476.0 data:pos,0.001974675479532367,0.00042094059389903387,"(0.0016006685985121628, 0.0023329234626442382, 0.0015227729001425906, 0.0024535290456233847, 0.0025669417136277278, 0.001455449217601422, 0.0018830783745413355, 0.001983244411635096, 0.0020656381020684724, 0.0018068006009128185, 0.0019076017768908228, 0.001956572150729571, 0.0024793580695168325, 0.001505551362420927, 0.0013553883875253975, 0.0027553320592606143, 0.0015548013413501703, 0.0024004254189181713, 0.0016633641236686381, 0.0022440684730569457)"
n:withunc rho_9 z2:108.0 z1:1476.0 data:pos,0.0021544491658374867,0.0002627494597202687,"(0.002027442976871632, 0.0022576977621918083, 0.0018041970468993132, 0.002538660632355766, 0.0021204647711409934, 0.0021600321716006747, 0.0021911830895789916, 0.0020892696722996495, 0.0024257848599073964, 0.0018855944033626176, 0.0017470988208609854, 0.002618145005137254, 0.001744620081789765, 0.002622522369414424, 0.002103140082912627, 0.0021766415548140285, 0.0022432102162743823, 0.0020390879737539748, 0.0023335246474649875, 0.0019606651781184617)"
n:withunc rho_10 z2:108.0 z1:1476.0 data:pos,0.007241797122322673,0.0021738378360649092,"(0.008401506137226527, 0.005735187265716047, 0.008280128872196833, 0.005833441384372567, 0.00857985865078445, 0.005627247887682408, 0.010286010430454597, 0.004687304191262789, 0.006380952864087422, 0.007536965419891184, 0.0038896574556589276, 0.01235211812898633, 0.005591182859154422, 0.008606623782350392, 0.008417605783857482, 0.005726719719521429, 0.0050034829771520165, 0.009612674360136152, 0.008850031173200584, 0.005437243102760884)"
