rho_1 z2:600.0 z1:1200.0 norm:sum vel:poly data:neg,0.02126892638342855,0.006730711657117599,"(0.02169002847769967, 0.019318182342768716, 0.024677184000613625, 0.01630697365152979, 0.022765309334795546, 0.018294575345240625, 0.018685488815794064, 0.02250280766494798, 0.026164803289241218, 0.015395134177989005, 0.016619379913412398, 0.025287817415105326, 0.02088030511411753, 0.019826287304897078, 0.012427663114001283, 0.03336397789323886, 0.01729650710184861, 0.02363868746034172, 0.039735066233233994, 0.010502349017753985)"
rho_2 z2:600.0 z1:1200.0 norm:sum vel:poly data:neg,0.01791335399455108,0.008176796887629696,"(0.019999667981613137, 0.013482050272885748, 0.030630870485457484, 0.00821521332881951, 0.007933409644056357, 0.03363529366811325, 0.014743471894533304, 0.018398435031550107, 0.035109470226295424, 0.007177881845930309, 0.022733087055199056, 0.01192100002378078, 0.026135124572204276, 0.01010368997841596, 0.015285231183519545, 0.017327095496832975, 0.013754832362053219, 0.01879642470687579, 0.014835360167628129, 0.01804946996525712)"
rho_3 z2:600.0 z1:1200.0 norm:sum vel:poly data:neg,0.012155102574463684,0.004950304437985946,"(0.014542383666917996, 0.00891972746086111, 0.005172930568120083, 0.02315812709384935, 0.0077352462926348195, 0.01656855183626618, 0.006011829758553219, 0.02172630815973145, 0.007646648056987953, 0.015690780714112222, 0.01060966127799899, 0.012296774180804824, 0.012197513665166446, 0.010379949154707899, 0.010644029087911094, 0.011937881639665525, 0.008724976865001151, 0.014163466056820097, 0.00726653584783808, 0.017708730105325213)"
rho_4 z2:600.0 z1:1200.0 norm:sum vel:poly data:neg,0.0009806877530586266,0.0005520431826511677,"(0.00038806025300893495, 0.0018040946820425856, 0.00038447789179438133, 0.001733832592208364, 0.0018774794649983305, 0.0003697305888574146, 0.0004940788631518899, 0.0014237930030442034, 0.0005908588141469704, 0.0011251594777084192, 0.0005129380563781898, 0.0013682511459132715, 0.0013103042919932293, 0.0005242509645456102, 0.0006615322971791812, 0.0010453361076843055, 0.00040596123989324983, 0.001670077319525516, 0.0014395807957172328, 0.00048395721138124896)"
rho_5 z2:600.0 z1:1200.0 norm:sum vel:poly data:neg,0.0006036127432085751,0.00013588449421434004,"(0.0006814326452485458, 0.0005104964915528343, 0.0006813479975294851, 0.0005093925090128959, 0.0008106334955226834, 0.00042897699465646464, 0.0006717866878612127, 0.0005179334785783735, 0.0005576990404822435, 0.0006223272879402463, 0.0006199937242155293, 0.0005611692808350465, 0.00047408635376896364, 0.0007332140656078672, 0.0009496468827866439, 0.0003660985798813744, 0.0005913016526157157, 0.0005874717574379751, 0.0004958599022751828, 0.0007013860363622164)"
rho_6 z2:600.0 z1:1200.0 norm:sum vel:poly data:neg,0.0031047861692720734,0.0005940606037339551,"(0.002714161730554138, 0.0034334395590998566, 0.0027317152945685592, 0.0034026342645829227, 0.002709054856790553, 0.0034385804588722996, 0.004406550800665503, 0.0021152565529655746, 0.0032877538008374285, 0.00282731986139046, 0.0024060213224847073, 0.0038738874370572345, 0.002853877935160619, 0.0032628137747541396, 0.0037230343611289888, 0.002501376585839703, 0.002593181672890711, 0.0035880138976821544, 0.0024990907566115658, 0.003727958461504341)"
rho_7 z2:600.0 z1:1200.0 norm:sum vel:poly data:neg,0.0014939241316719182,0.0002478690200157262,"(0.0012943069283818337, 0.0016812894172207752, 0.0018636742950447437, 0.0011651654730761693, 0.0016716433510329208, 0.0013013563673837482, 0.0014022153087936621, 0.001552191959623692, 0.0016842541022739975, 0.0012893384812776296, 0.0013906854591992346, 0.0015650109965620258, 0.002058157464021957, 0.0010566207178944605, 0.0015663823453989356, 0.001388491053262622, 0.0014479276438533577, 0.0015009639482054325, 0.001230013472479656, 0.0017687938484515096)"
rho_8 z2:600.0 z1:1200.0 norm:sum vel:poly data:neg,0.0020088023780483496,0.00041470885924182636,"(0.0015359243212549202, 0.0025275480917753973, 0.0020085393765314407, 0.0019241463333715832, 0.0019946437592420537, 0.0019449361948805303, 0.0018767170295462682, 0.0020693870831513528, 0.00243579080893717, 0.0015867395336990105, 0.002327573486563996, 0.0016684148912977188, 0.0014252274042130763, 0.0027200620750815322, 0.0017667609076990874, 0.002194759334315268, 0.0028875983322549596, 0.0013407160545034172, 0.00201073507621735, 0.0019298274664308552)"
rho_9 z2:600.0 z1:1200.0 norm:sum vel:poly data:neg,0.0022139300652599635,0.0004704880199593105,"(0.0025380135676962823, 0.0018589780493204176, 0.0022951393162481213, 0.002040814544157743, 0.0022527213629517525, 0.002092031212190008, 0.001879725598488571, 0.002511628528995299, 0.0025581892950880783, 0.001831014839794543, 0.0036660726734455804, 0.001287600604116929, 0.0019473818040195425, 0.0024171344914162467, 0.0025883670426341747, 0.0018194044671336214, 0.00204061755515171, 0.0023017208260021228, 0.0020331947301799307, 0.0023188507961685967)"
rho_10 z2:600.0 z1:1200.0 norm:sum vel:poly data:neg,0.007244692006234271,0.0018609231829981089,"(0.010927706087298416, 0.004550633968990367, 0.0066141880503371425, 0.007331650910902543, 0.006220640265347325, 0.007962575390541963, 0.006927744362321592, 0.007194282623061979, 0.005559687693363406, 0.008722577667423051, 0.007053122012133848, 0.007062413175357391, 0.006969063757570346, 0.007077529318673154, 0.00489047766811037, 0.010102705576177536, 0.00959418567065609, 0.005102870322588808, 0.004893665602650155, 0.010136120001179945)"
